data_id,node_id,kwh,location,timestamp,hour,day_of_week,month,pattern_type,anomaly
data_00002567,node_000016,0.448,"lat:40.8339,lon:-73.8542",1754917228,9,0,8,residential,False
data_00002568,node_000016,1.437,"lat:40.8339,lon:-73.8542",1754920828,10,0,8,residential,True
data_00002569,node_000016,0.531,"lat:40.8339,lon:-73.8542",1754924428,11,0,8,residential,False
data_00002570,node_000016,0.488,"lat:40.8339,lon:-73.8542",1754928028,12,0,8,residential,False
data_00002571,node_000016,0.497,"lat:40.8339,lon:-73.8542",1754931628,13,0,8,residential,False
data_00002572,node_000016,0.464,"lat:40.8339,lon:-73.8542",1754935228,14,0,8,residential,False
data_00002573,node_000016,0.529,"lat:40.8339,lon:-73.8542",1754938828,15,0,8,residential,False
data_00002574,node_000016,0.604,"lat:40.8339,lon:-73.8542",1754942428,16,0,8,residential,False
data_00002575,node_000016,0.486,"lat:40.8339,lon:-73.8542",1754946028,17,0,8,residential,False
data_00002576,node_000016,3.736,"lat:40.8339,lon:-73.8542",1754949628,18,0,8,residential,False
data_00002577,node_000016,0.665,"lat:40.8339,lon:-73.8542",1754953228,19,0,8,residential,True
data_00002578,node_000016,4.223,"lat:40.8339,lon:-73.8542",1754956828,20,0,8,residential,False
data_00002579,node_000016,3.618,"lat:40.8339,lon:-73.8542",1754960428,21,0,8,residential,False
data_00002580,node_000016,0.706,"lat:40.8339,lon:-73.8542",1754964028,22,0,8,residential,False
data_00002581,node_000016,0.596,"lat:40.8339,lon:-73.8542",1754967628,23,0,8,residential,False
data_00002582,node_000016,0.549,"lat:40.8339,lon:-73.8542",1754971228,0,1,8,residential,False
data_00002583,node_000016,0.568,"lat:40.8339,lon:-73.8542",1754974828,1,1,8,residential,False
data_00002584,node_000016,0.635,"lat:40.8339,lon:-73.8542",1754978428,2,1,8,residential,False
data_00002585,node_000016,0.567,"lat:40.8339,lon:-73.8542",1754982028,3,1,8,residential,False
data_00002586,node_000016,0.342,"lat:40.8339,lon:-73.8542",1754985628,4,1,8,residential,False
data_00002587,node_000016,0.575,"lat:40.8339,lon:-73.8542",1754989228,5,1,8,residential,False
data_00002588,node_000016,0.529,"lat:40.8339,lon:-73.8542",1754992828,6,1,8,residential,False
data_00002589,node_000016,0.565,"lat:40.8339,lon:-73.8542",1754996428,7,1,8,residential,False
data_00002590,node_000016,0.581,"lat:40.8339,lon:-73.8542",1755000028,8,1,8,residential,False
data_00002591,node_000016,0.5,"lat:40.8339,lon:-73.8542",1755003628,9,1,8,residential,False
data_00002592,node_000016,0.548,"lat:40.8339,lon:-73.8542",1755007228,10,1,8,residential,False
data_00002593,node_000016,0.609,"lat:40.8339,lon:-73.8542",1755010828,11,1,8,residential,False
data_00002594,node_000016,0.59,"lat:40.8339,lon:-73.8542",1755014428,12,1,8,residential,False
data_00002595,node_000016,0.68,"lat:40.8339,lon:-73.8542",1755018028,13,1,8,residential,False
data_00002596,node_000016,0.54,"lat:40.8339,lon:-73.8542",1755021628,14,1,8,residential,False
data_00002597,node_000016,0.485,"lat:40.8339,lon:-73.8542",1755025228,15,1,8,residential,False
data_00002598,node_000016,0.78,"lat:40.8339,lon:-73.8542",1755028828,16,1,8,residential,False
data_00002599,node_000016,0.743,"lat:40.8339,lon:-73.8542",1755032428,17,1,8,residential,False
data_00002600,node_000016,4.232,"lat:40.8339,lon:-73.8542",1755036028,18,1,8,residential,False
data_00002601,node_000016,3.658,"lat:40.8339,lon:-73.8542",1755039628,19,1,8,residential,False
data_00002602,node_000016,3.526,"lat:40.8339,lon:-73.8542",1755043228,20,1,8,residential,False
data_00002603,node_000016,4.382,"lat:40.8339,lon:-73.8542",1755046828,21,1,8,residential,False
data_00002604,node_000016,0.69,"lat:40.8339,lon:-73.8542",1755050428,22,1,8,residential,False
data_00002605,node_000016,0.519,"lat:40.8339,lon:-73.8542",1755054028,23,1,8,residential,False
data_00002606,node_000016,0.412,"lat:40.8339,lon:-73.8542",1755057628,0,2,8,residential,False
data_00002607,node_000016,0.395,"lat:40.8339,lon:-73.8542",1755061228,1,2,8,residential,False
data_00002608,node_000016,0.548,"lat:40.8339,lon:-73.8542",1755064828,2,2,8,residential,False
data_00002609,node_000016,0.649,"lat:40.8339,lon:-73.8542",1755068428,3,2,8,residential,False
data_00002610,node_000016,0.403,"lat:40.8339,lon:-73.8542",1755072028,4,2,8,residential,False
data_00002611,node_000016,0.645,"lat:40.8339,lon:-73.8542",1755075628,5,2,8,residential,False
data_00002612,node_000016,0.56,"lat:40.8339,lon:-73.8542",1755079228,6,2,8,residential,False
data_00002613,node_000016,1.037,"lat:40.8339,lon:-73.8542",1755082828,7,2,8,residential,True
data_00002614,node_000016,0.462,"lat:40.8339,lon:-73.8542",1755086428,8,2,8,residential,False
data_00002615,node_000016,0.527,"lat:40.8339,lon:-73.8542",1755090028,9,2,8,residential,False
data_00002616,node_000016,0.574,"lat:40.8339,lon:-73.8542",1755093628,10,2,8,residential,False
data_00002617,node_000016,0.577,"lat:40.8339,lon:-73.8542",1755097228,11,2,8,residential,False
data_00002618,node_000016,0.594,"lat:40.8339,lon:-73.8542",1755100828,12,2,8,residential,False
data_00002619,node_000016,0.466,"lat:40.8339,lon:-73.8542",1755104428,13,2,8,residential,False
data_00002620,node_000016,0.562,"lat:40.8339,lon:-73.8542",1755108028,14,2,8,residential,False
data_00002621,node_000016,0.609,"lat:40.8339,lon:-73.8542",1755111628,15,2,8,residential,False
data_00002622,node_000016,0.516,"lat:40.8339,lon:-73.8542",1755115228,16,2,8,residential,False
data_00002623,node_000016,0.526,"lat:40.8339,lon:-73.8542",1755118828,17,2,8,residential,False
data_00002624,node_000016,3.386,"lat:40.8339,lon:-73.8542",1755122428,18,2,8,residential,False
data_00002625,node_000016,4.478,"lat:40.8339,lon:-73.8542",1755126028,19,2,8,residential,False
data_00002626,node_000016,4.978,"lat:40.8339,lon:-73.8542",1755129628,20,2,8,residential,False
data_00002627,node_000016,3.884,"lat:40.8339,lon:-73.8542",1755133228,21,2,8,residential,False
data_00002628,node_000016,0.484,"lat:40.8339,lon:-73.8542",1755136828,22,2,8,residential,False
data_00002629,node_000016,0.469,"lat:40.8339,lon:-73.8542",1755140428,23,2,8,residential,False
data_00002630,node_000016,0.479,"lat:40.8339,lon:-73.8542",1755144028,0,3,8,residential,False
data_00002631,node_000016,0.584,"lat:40.8339,lon:-73.8542",1755147628,1,3,8,residential,False
data_00002632,node_000016,0.579,"lat:40.8339,lon:-73.8542",1755151228,2,3,8,residential,False
data_00002633,node_000016,0.622,"lat:40.8339,lon:-73.8542",1755154828,3,3,8,residential,False
data_00002634,node_000016,0.616,"lat:40.8339,lon:-73.8542",1755158428,4,3,8,residential,False
data_00002635,node_000016,0.509,"lat:40.8339,lon:-73.8542",1755162028,5,3,8,residential,False
data_00002636,node_000016,2.285,"lat:40.8339,lon:-73.8542",1755165628,6,3,8,residential,True
data_00002637,node_000016,0.51,"lat:40.8339,lon:-73.8542",1755169228,7,3,8,residential,False
data_00002638,node_000016,0.554,"lat:40.8339,lon:-73.8542",1755172828,8,3,8,residential,False
data_00002639,node_000016,0.502,"lat:40.8339,lon:-73.8542",1755176428,9,3,8,residential,False
data_00002640,node_000016,0.626,"lat:40.8339,lon:-73.8542",1755180028,10,3,8,residential,False
data_00002641,node_000016,0.544,"lat:40.8339,lon:-73.8542",1755183628,11,3,8,residential,False
data_00002642,node_000016,0.523,"lat:40.8339,lon:-73.8542",1755187228,12,3,8,residential,False
data_00002643,node_000016,0.568,"lat:40.8339,lon:-73.8542",1755190828,13,3,8,residential,False
data_00002644,node_000016,0.59,"lat:40.8339,lon:-73.8542",1755194428,14,3,8,residential,False
data_00002645,node_000016,0.375,"lat:40.8339,lon:-73.8542",1755198028,15,3,8,residential,False
data_00002646,node_000016,0.52,"lat:40.8339,lon:-73.8542",1755201628,16,3,8,residential,False
data_00002647,node_000016,0.527,"lat:40.8339,lon:-73.8542",1755205228,17,3,8,residential,False
data_00002648,node_000016,4.006,"lat:40.8339,lon:-73.8542",1755208828,18,3,8,residential,False
data_00002649,node_000016,4.0,"lat:40.8339,lon:-73.8542",1755212428,19,3,8,residential,False
data_00002650,node_000016,3.873,"lat:40.8339,lon:-73.8542",1755216028,20,3,8,residential,False
data_00002651,node_000016,4.655,"lat:40.8339,lon:-73.8542",1755219628,21,3,8,residential,False
data_00002652,node_000016,0.654,"lat:40.8339,lon:-73.8542",1755223228,22,3,8,residential,False
data_00002653,node_000016,0.526,"lat:40.8339,lon:-73.8542",1755226828,23,3,8,residential,False
data_00002654,node_000016,0.645,"lat:40.8339,lon:-73.8542",1755230428,0,4,8,residential,False
data_00002655,node_000016,0.604,"lat:40.8339,lon:-73.8542",1755234028,1,4,8,residential,False
data_00002656,node_000016,0.606,"lat:40.8339,lon:-73.8542",1755237628,2,4,8,residential,False
data_00002657,node_000016,0.505,"lat:40.8339,lon:-73.8542",1755241228,3,4,8,residential,False
data_00002658,node_000016,0.537,"lat:40.8339,lon:-73.8542",1755244828,4,4,8,residential,False
data_00002659,node_000016,0.531,"lat:40.8339,lon:-73.8542",1755248428,5,4,8,residential,False
data_00002660,node_000016,0.612,"lat:40.8339,lon:-73.8542",1755252028,6,4,8,residential,False
data_00002661,node_000016,0.409,"lat:40.8339,lon:-73.8542",1755255628,7,4,8,residential,False
data_00002662,node_000016,0.578,"lat:40.8339,lon:-73.8542",1755259228,8,4,8,residential,False
data_00002663,node_000016,0.529,"lat:40.8339,lon:-73.8542",1755262828,9,4,8,residential,False
data_00002664,node_000016,0.484,"lat:40.8339,lon:-73.8542",1755266428,10,4,8,residential,False
data_00002665,node_000016,0.601,"lat:40.8339,lon:-73.8542",1755270028,11,4,8,residential,False
data_00002666,node_000016,0.644,"lat:40.8339,lon:-73.8542",1755273628,12,4,8,residential,False
data_00002667,node_000016,0.545,"lat:40.8339,lon:-73.8542",1755277228,13,4,8,residential,False
data_00002668,node_000016,0.548,"lat:40.8339,lon:-73.8542",1755280828,14,4,8,residential,False
data_00002669,node_000016,0.45,"lat:40.8339,lon:-73.8542",1755284428,15,4,8,residential,False
data_00002670,node_000016,0.494,"lat:40.8339,lon:-73.8542",1755288028,16,4,8,residential,False
data_00002671,node_000016,0.634,"lat:40.8339,lon:-73.8542",1755291628,17,4,8,residential,False
data_00002672,node_000016,3.812,"lat:40.8339,lon:-73.8542",1755295228,18,4,8,residential,False
data_00002673,node_000016,3.325,"lat:40.8339,lon:-73.8542",1755298828,19,4,8,residential,False
data_00002674,node_000016,1.197,"lat:40.8339,lon:-73.8542",1755302428,20,4,8,residential,True
data_00002675,node_000016,3.969,"lat:40.8339,lon:-73.8542",1755306028,21,4,8,residential,False
data_00002676,node_000016,0.546,"lat:40.8339,lon:-73.8542",1755309628,22,4,8,residential,False
data_00002677,node_000016,0.537,"lat:40.8339,lon:-73.8542",1755313228,23,4,8,residential,False
data_00002678,node_000016,0.669,"lat:40.8339,lon:-73.8542",1755316828,0,5,8,residential,False
data_00002679,node_000016,0.692,"lat:40.8339,lon:-73.8542",1755320428,1,5,8,residential,False
data_00002680,node_000016,0.677,"lat:40.8339,lon:-73.8542",1755324028,2,5,8,residential,False
data_00002681,node_000016,0.602,"lat:40.8339,lon:-73.8542",1755327628,3,5,8,residential,False
data_00002682,node_000016,0.675,"lat:40.8339,lon:-73.8542",1755331228,4,5,8,residential,False
data_00002683,node_000016,0.777,"lat:40.8339,lon:-73.8542",1755334828,5,5,8,residential,False
data_00002684,node_000016,0.64,"lat:40.8339,lon:-73.8542",1755338428,6,5,8,residential,False
data_00002685,node_000016,0.744,"lat:40.8339,lon:-73.8542",1755342028,7,5,8,residential,False
data_00002686,node_000016,0.672,"lat:40.8339,lon:-73.8542",1755345628,8,5,8,residential,False
data_00002687,node_000016,0.54,"lat:40.8339,lon:-73.8542",1755349228,9,5,8,residential,False
data_00002688,node_000017,0.523,"lat:33.6121,lon:-111.8944",1754748028,10,5,8,residential,False
data_00002689,node_000017,0.665,"lat:33.6121,lon:-111.8944",1754751628,11,5,8,residential,False
data_00002690,node_000017,0.468,"lat:33.6121,lon:-111.8944",1754755228,12,5,8,residential,False
data_00002691,node_000017,0.684,"lat:33.6121,lon:-111.8944",1754758828,13,5,8,residential,False
data_00002692,node_000017,0.528,"lat:33.6121,lon:-111.8944",1754762428,14,5,8,residential,False
data_00002693,node_000017,0.653,"lat:33.6121,lon:-111.8944",1754766028,15,5,8,residential,False
data_00002694,node_000017,0.469,"lat:33.6121,lon:-111.8944",1754769628,16,5,8,residential,False
data_00002695,node_000017,0.111,"lat:33.6121,lon:-111.8944",1754773228,17,5,8,residential,True
data_00002696,node_000017,3.866,"lat:33.6121,lon:-111.8944",1754776828,18,5,8,residential,False
data_00002697,node_000017,4.411,"lat:33.6121,lon:-111.8944",1754780428,19,5,8,residential,False
data_00002698,node_000017,3.707,"lat:33.6121,lon:-111.8944",1754784028,20,5,8,residential,False
data_00002699,node_000017,3.372,"lat:33.6121,lon:-111.8944",1754787628,21,5,8,residential,False
data_00002700,node_000017,0.481,"lat:33.6121,lon:-111.8944",1754791228,22,5,8,residential,False
data_00002701,node_000017,0.531,"lat:33.6121,lon:-111.8944",1754794828,23,5,8,residential,False
data_00002702,node_000017,0.588,"lat:33.6121,lon:-111.8944",1754798428,0,6,8,residential,False
data_00002703,node_000017,0.57,"lat:33.6121,lon:-111.8944",1754802028,1,6,8,residential,False
data_00002704,node_000017,0.1,"lat:33.6121,lon:-111.8944",1754805628,2,6,8,residential,True
data_00002705,node_000017,0.518,"lat:33.6121,lon:-111.8944",1754809228,3,6,8,residential,False
data_00002706,node_000017,0.508,"lat:33.6121,lon:-111.8944",1754812828,4,6,8,residential,False
data_00002707,node_000017,0.541,"lat:33.6121,lon:-111.8944",1754816428,5,6,8,residential,False
data_00002708,node_000017,0.521,"lat:33.6121,lon:-111.8944",1754820028,6,6,8,residential,False
data_00002709,node_000017,0.425,"lat:33.6121,lon:-111.8944",1754823628,7,6,8,residential,False
data_00002710,node_000017,0.595,"lat:33.6121,lon:-111.8944",1754827228,8,6,8,residential,False
data_00002711,node_000017,0.557,"lat:33.6121,lon:-111.8944",1754830828,9,6,8,residential,False
data_00002712,node_000017,0.427,"lat:33.6121,lon:-111.8944",1754834428,10,6,8,residential,False
data_00002713,node_000017,0.498,"lat:33.6121,lon:-111.8944",1754838028,11,6,8,residential,False
data_00002714,node_000017,0.52,"lat:33.6121,lon:-111.8944",1754841628,12,6,8,residential,False
data_00002715,node_000017,0.737,"lat:33.6121,lon:-111.8944",1754845228,13,6,8,residential,False
data_00002716,node_000017,0.54,"lat:33.6121,lon:-111.8944",1754848828,14,6,8,residential,False
data_00002717,node_000017,0.56,"lat:33.6121,lon:-111.8944",1754852428,15,6,8,residential,False
data_00002718,node_000017,0.619,"lat:33.6121,lon:-111.8944",1754856028,16,6,8,residential,False
data_00002719,node_000017,0.613,"lat:33.6121,lon:-111.8944",1754859628,17,6,8,residential,False
data_00002720,node_000017,3.398,"lat:33.6121,lon:-111.8944",1754863228,18,6,8,residential,False
data_00002721,node_000017,4.003,"lat:33.6121,lon:-111.8944",1754866828,19,6,8,residential,False
data_00002722,node_000017,2.911,"lat:33.6121,lon:-111.8944",1754870428,20,6,8,residential,False
data_00002723,node_000017,4.061,"lat:33.6121,lon:-111.8944",1754874028,21,6,8,residential,False
data_00002724,node_000017,0.36,"lat:33.6121,lon:-111.8944",1754877628,22,6,8,residential,False
data_00002725,node_000017,0.532,"lat:33.6121,lon:-111.8944",1754881228,23,6,8,residential,False
data_00002726,node_000017,0.429,"lat:33.6121,lon:-111.8944",1754884828,0,0,8,residential,False
data_00002727,node_000017,0.364,"lat:33.6121,lon:-111.8944",1754888428,1,0,8,residential,False
data_00002728,node_000017,0.459,"lat:33.6121,lon:-111.8944",1754892028,2,0,8,residential,False
data_00002729,node_000017,0.451,"lat:33.6121,lon:-111.8944",1754895628,3,0,8,residential,False
data_00002730,node_000017,0.511,"lat:33.6121,lon:-111.8944",1754899228,4,0,8,residential,False
data_00002731,node_000017,0.461,"lat:33.6121,lon:-111.8944",1754902828,5,0,8,residential,False
data_00002732,node_000017,0.378,"lat:33.6121,lon:-111.8944",1754906428,6,0,8,residential,False
data_00002733,node_000017,0.501,"lat:33.6121,lon:-111.8944",1754910028,7,0,8,residential,False
data_00002734,node_000017,0.462,"lat:33.6121,lon:-111.8944",1754913628,8,0,8,residential,False
data_00002735,node_000017,0.309,"lat:33.6121,lon:-111.8944",1754917228,9,0,8,residential,False
data_00002736,node_000017,0.521,"lat:33.6121,lon:-111.8944",1754920828,10,0,8,residential,False
data_00002737,node_000017,0.355,"lat:33.6121,lon:-111.8944",1754924428,11,0,8,residential,False
data_00002738,node_000017,0.382,"lat:33.6121,lon:-111.8944",1754928028,12,0,8,residential,False
data_00002739,node_000017,0.459,"lat:33.6121,lon:-111.8944",1754931628,13,0,8,residential,False
data_00002740,node_000017,0.578,"lat:33.6121,lon:-111.8944",1754935228,14,0,8,residential,False
data_00002741,node_000017,0.434,"lat:33.6121,lon:-111.8944",1754938828,15,0,8,residential,False
data_00002742,node_000017,0.387,"lat:33.6121,lon:-111.8944",1754942428,16,0,8,residential,False
data_00002743,node_000017,0.434,"lat:33.6121,lon:-111.8944",1754946028,17,0,8,residential,False
data_00002744,node_000017,3.508,"lat:33.6121,lon:-111.8944",1754949628,18,0,8,residential,False
data_00002745,node_000017,2.774,"lat:33.6121,lon:-111.8944",1754953228,19,0,8,residential,False
data_00002746,node_000017,3.135,"lat:33.6121,lon:-111.8944",1754956828,20,0,8,residential,False
data_00002747,node_000017,3.245,"lat:33.6121,lon:-111.8944",1754960428,21,0,8,residential,False
data_00002748,node_000017,0.43,"lat:33.6121,lon:-111.8944",1754964028,22,0,8,residential,False
data_00002749,node_000017,0.357,"lat:33.6121,lon:-111.8944",1754967628,23,0,8,residential,False
data_00002750,node_000017,0.413,"lat:33.6121,lon:-111.8944",1754971228,0,1,8,residential,False
data_00002751,node_000017,0.372,"lat:33.6121,lon:-111.8944",1754974828,1,1,8,residential,False
data_00002752,node_000017,0.384,"lat:33.6121,lon:-111.8944",1754978428,2,1,8,residential,False
data_00002753,node_000017,0.457,"lat:33.6121,lon:-111.8944",1754982028,3,1,8,residential,False
data_00002754,node_000017,0.49,"lat:33.6121,lon:-111.8944",1754985628,4,1,8,residential,False
data_00002755,node_000017,0.458,"lat:33.6121,lon:-111.8944",1754989228,5,1,8,residential,False
data_00002756,node_000017,0.422,"lat:33.6121,lon:-111.8944",1754992828,6,1,8,residential,False
data_00002757,node_000017,0.469,"lat:33.6121,lon:-111.8944",1754996428,7,1,8,residential,False
data_00002758,node_000017,0.414,"lat:33.6121,lon:-111.8944",1755000028,8,1,8,residential,False
data_00002759,node_000017,0.436,"lat:33.6121,lon:-111.8944",1755003628,9,1,8,residential,False
data_00002760,node_000017,0.504,"lat:33.6121,lon:-111.8944",1755007228,10,1,8,residential,False
data_00002761,node_000017,0.492,"lat:33.6121,lon:-111.8944",1755010828,11,1,8,residential,False
data_00002762,node_000017,0.451,"lat:33.6121,lon:-111.8944",1755014428,12,1,8,residential,False
data_00002763,node_000017,0.413,"lat:33.6121,lon:-111.8944",1755018028,13,1,8,residential,False
data_00002764,node_000017,0.536,"lat:33.6121,lon:-111.8944",1755021628,14,1,8,residential,False
data_00002765,node_000017,0.316,"lat:33.6121,lon:-111.8944",1755025228,15,1,8,residential,False
data_00002766,node_000017,0.502,"lat:33.6121,lon:-111.8944",1755028828,16,1,8,residential,False
data_00002767,node_000017,0.422,"lat:33.6121,lon:-111.8944",1755032428,17,1,8,residential,False
data_00002768,node_000017,3.152,"lat:33.6121,lon:-111.8944",1755036028,18,1,8,residential,False
data_00002769,node_000017,3.586,"lat:33.6121,lon:-111.8944",1755039628,19,1,8,residential,False
data_00002770,node_000017,2.729,"lat:33.6121,lon:-111.8944",1755043228,20,1,8,residential,False
data_00002771,node_000017,3.039,"lat:33.6121,lon:-111.8944",1755046828,21,1,8,residential,False
data_00002772,node_000017,0.435,"lat:33.6121,lon:-111.8944",1755050428,22,1,8,residential,False
data_00002773,node_000017,0.322,"lat:33.6121,lon:-111.8944",1755054028,23,1,8,residential,False
data_00002774,node_000017,0.404,"lat:33.6121,lon:-111.8944",1755057628,0,2,8,residential,False
data_00002775,node_000017,0.399,"lat:33.6121,lon:-111.8944",1755061228,1,2,8,residential,False
data_00002776,node_000017,0.476,"lat:33.6121,lon:-111.8944",1755064828,2,2,8,residential,False
data_00002777,node_000017,0.391,"lat:33.6121,lon:-111.8944",1755068428,3,2,8,residential,False
data_00002778,node_000017,0.44,"lat:33.6121,lon:-111.8944",1755072028,4,2,8,residential,False
data_00002779,node_000017,0.464,"lat:33.6121,lon:-111.8944",1755075628,5,2,8,residential,False
data_00002780,node_000017,0.47,"lat:33.6121,lon:-111.8944",1755079228,6,2,8,residential,False
data_00002781,node_000017,0.361,"lat:33.6121,lon:-111.8944",1755082828,7,2,8,residential,False
data_00002782,node_000017,0.493,"lat:33.6121,lon:-111.8944",1755086428,8,2,8,residential,False
data_00002783,node_000017,0.408,"lat:33.6121,lon:-111.8944",1755090028,9,2,8,residential,False
data_00002784,node_000017,0.401,"lat:33.6121,lon:-111.8944",1755093628,10,2,8,residential,False
data_00002785,node_000017,0.474,"lat:33.6121,lon:-111.8944",1755097228,11,2,8,residential,False
data_00002786,node_000017,0.432,"lat:33.6121,lon:-111.8944",1755100828,12,2,8,residential,False
data_00002787,node_000017,0.361,"lat:33.6121,lon:-111.8944",1755104428,13,2,8,residential,False
data_00002788,node_000017,0.396,"lat:33.6121,lon:-111.8944",1755108028,14,2,8,residential,False
data_00002789,node_000017,0.383,"lat:33.6121,lon:-111.8944",1755111628,15,2,8,residential,False
data_00002790,node_000017,0.544,"lat:33.6121,lon:-111.8944",1755115228,16,2,8,residential,False
data_00002791,node_000017,0.526,"lat:33.6121,lon:-111.8944",1755118828,17,2,8,residential,False
data_00002792,node_000017,3.128,"lat:33.6121,lon:-111.8944",1755122428,18,2,8,residential,False
data_00002793,node_000017,2.904,"lat:33.6121,lon:-111.8944",1755126028,19,2,8,residential,False
data_00002794,node_000017,2.604,"lat:33.6121,lon:-111.8944",1755129628,20,2,8,residential,False
data_00002795,node_000017,3.153,"lat:33.6121,lon:-111.8944",1755133228,21,2,8,residential,False
data_00002796,node_000017,0.404,"lat:33.6121,lon:-111.8944",1755136828,22,2,8,residential,False
data_00002797,node_000017,0.549,"lat:33.6121,lon:-111.8944",1755140428,23,2,8,residential,False
data_00002798,node_000017,0.451,"lat:33.6121,lon:-111.8944",1755144028,0,3,8,residential,False
data_00002799,node_000017,0.521,"lat:33.6121,lon:-111.8944",1755147628,1,3,8,residential,False
data_00002800,node_000017,0.478,"lat:33.6121,lon:-111.8944",1755151228,2,3,8,residential,False
data_00002801,node_000017,0.44,"lat:33.6121,lon:-111.8944",1755154828,3,3,8,residential,False
data_00002802,node_000017,0.477,"lat:33.6121,lon:-111.8944",1755158428,4,3,8,residential,False
data_00002803,node_000017,0.367,"lat:33.6121,lon:-111.8944",1755162028,5,3,8,residential,False
data_00002804,node_000017,0.468,"lat:33.6121,lon:-111.8944",1755165628,6,3,8,residential,False
data_00002805,node_000017,0.43,"lat:33.6121,lon:-111.8944",1755169228,7,3,8,residential,False
data_00002806,node_000017,0.43,"lat:33.6121,lon:-111.8944",1755172828,8,3,8,residential,False
data_00002807,node_000017,0.403,"lat:33.6121,lon:-111.8944",1755176428,9,3,8,residential,False
data_00002808,node_000017,0.515,"lat:33.6121,lon:-111.8944",1755180028,10,3,8,residential,False
data_00002809,node_000017,0.506,"lat:33.6121,lon:-111.8944",1755183628,11,3,8,residential,False
data_00002810,node_000017,0.362,"lat:33.6121,lon:-111.8944",1755187228,12,3,8,residential,False
data_00002811,node_000017,0.38,"lat:33.6121,lon:-111.8944",1755190828,13,3,8,residential,False
data_00002812,node_000017,0.396,"lat:33.6121,lon:-111.8944",1755194428,14,3,8,residential,False
data_00002813,node_000017,0.412,"lat:33.6121,lon:-111.8944",1755198028,15,3,8,residential,False
data_00002814,node_000017,0.404,"lat:33.6121,lon:-111.8944",1755201628,16,3,8,residential,False
data_00002815,node_000017,0.318,"lat:33.6121,lon:-111.8944",1755205228,17,3,8,residential,False
data_00002816,node_000017,2.843,"lat:33.6121,lon:-111.8944",1755208828,18,3,8,residential,False
data_00002817,node_000017,2.587,"lat:33.6121,lon:-111.8944",1755212428,19,3,8,residential,False
data_00002818,node_000017,3.399,"lat:33.6121,lon:-111.8944",1755216028,20,3,8,residential,False
data_00002819,node_000017,2.929,"lat:33.6121,lon:-111.8944",1755219628,21,3,8,residential,False
data_00002820,node_000017,0.362,"lat:33.6121,lon:-111.8944",1755223228,22,3,8,residential,False
data_00002821,node_000017,0.472,"lat:33.6121,lon:-111.8944",1755226828,23,3,8,residential,False
data_00002822,node_000017,0.562,"lat:33.6121,lon:-111.8944",1755230428,0,4,8,residential,False
data_00002823,node_000017,0.459,"lat:33.6121,lon:-111.8944",1755234028,1,4,8,residential,False
data_00002824,node_000017,0.448,"lat:33.6121,lon:-111.8944",1755237628,2,4,8,residential,False
data_00002825,node_000017,0.409,"lat:33.6121,lon:-111.8944",1755241228,3,4,8,residential,False
data_00002826,node_000017,0.435,"lat:33.6121,lon:-111.8944",1755244828,4,4,8,residential,False
data_00002827,node_000017,0.508,"lat:33.6121,lon:-111.8944",1755248428,5,4,8,residential,False
data_00002828,node_000017,0.479,"lat:33.6121,lon:-111.8944",1755252028,6,4,8,residential,False
data_00002829,node_000017,0.442,"lat:33.6121,lon:-111.8944",1755255628,7,4,8,residential,False
data_00002830,node_000017,0.483,"lat:33.6121,lon:-111.8944",1755259228,8,4,8,residential,False
data_00002831,node_000017,0.547,"lat:33.6121,lon:-111.8944",1755262828,9,4,8,residential,False
data_00002832,node_000017,0.491,"lat:33.6121,lon:-111.8944",1755266428,10,4,8,residential,False
data_00002833,node_000017,0.428,"lat:33.6121,lon:-111.8944",1755270028,11,4,8,residential,False
data_00002834,node_000017,0.53,"lat:33.6121,lon:-111.8944",1755273628,12,4,8,residential,False
data_00002835,node_000017,0.369,"lat:33.6121,lon:-111.8944",1755277228,13,4,8,residential,False
data_00002836,node_000017,0.456,"lat:33.6121,lon:-111.8944",1755280828,14,4,8,residential,False
data_00002837,node_000017,0.358,"lat:33.6121,lon:-111.8944",1755284428,15,4,8,residential,False
data_00002838,node_000017,0.458,"lat:33.6121,lon:-111.8944",1755288028,16,4,8,residential,False
data_00002839,node_000017,0.503,"lat:33.6121,lon:-111.8944",1755291628,17,4,8,residential,False
data_00002840,node_000017,3.24,"lat:33.6121,lon:-111.8944",1755295228,18,4,8,residential,False
data_00002841,node_000017,3.453,"lat:33.6121,lon:-111.8944",1755298828,19,4,8,residential,False
data_00002842,node_000017,3.603,"lat:33.6121,lon:-111.8944",1755302428,20,4,8,residential,False
data_00002843,node_000017,2.837,"lat:33.6121,lon:-111.8944",1755306028,21,4,8,residential,False
data_00002844,node_000017,0.1,"lat:33.6121,lon:-111.8944",1755309628,22,4,8,residential,True
data_00002845,node_000017,0.306,"lat:33.6121,lon:-111.8944",1755313228,23,4,8,residential,False
data_00002846,node_000017,0.504,"lat:33.6121,lon:-111.8944",1755316828,0,5,8,residential,False
data_00002847,node_000017,0.471,"lat:33.6121,lon:-111.8944",1755320428,1,5,8,residential,False
data_00002848,node_000017,0.616,"lat:33.6121,lon:-111.8944",1755324028,2,5,8,residential,False
data_00002849,node_000017,0.503,"lat:33.6121,lon:-111.8944",1755327628,3,5,8,residential,False
data_00002850,node_000017,0.621,"lat:33.6121,lon:-111.8944",1755331228,4,5,8,residential,False
